latitude,longitude,source_id,id,group_id,street_no,street,str_name,str_type,str_dir,unit,city,postal_code,full_addr,city_pcs,str_name_pcs,str_type_pcs,str_dir_pcs,csduid,csdname,pruid,provider
49.12103,-122.82863,,1c235a937cd04e4da985,7113233,6486,142 St,142,St,,,SURREY,,6486 142 St,SURREY,142,ST,,5915004,Surrey,59,Surrey
49.29388,-122.75799,,1c236274866b6120b6f6,7282720,1321,Marguerite St,Marguerite,St,,,,V3E 0E2,1321 Marguerite St,COQUITLAM,MARGUERITE,ST,,5915034,Coquitlam,59,Coquitlam
49.18173,-122.8654,,1c23a3ddeb6256a25a80,7050297,12885,98A Ave,98A,Ave,,,SURREY,,12885 98A Ave,SURREY,98A,AVE,,5915004,Surrey,59,Surrey
53.93891,-122.81101,,1c23ad470c269e41206b,7596252,4790,Leonard Pl,Leonard,Pl,,,CPG,,4790 Leonard Pl,CPG,LEONARD,PL,,5953023,Prince George,59,City of Prince George
49.10612,-122.72611,,1c23c0aabe9bc26d5e86,7090948,17923,Shannon Pl,Shannon,Pl,,,SURREY,,17923 Shannon Pl,SURREY,SHANNON,PL,,5915004,Surrey,59,Surrey
48.4896,-123.3718,LCA026860,1c23cdfee9fdd9b4612b,7358026,4353,PARKWOOD TERR,PARKWOOD,TERR,,,,,4353 PARKWOOD TERR,SAANICH,PARKWOOD,TERR,,5917021,Saanich,59,Saanich
49.12803,-122.86113,,1c23f644a65339ba7758,7116205,6887,Clevedon Dr,Clevedon,Dr,,,SURREY,,6887 Clevedon Dr,SURREY,CLEVEDON,DR,,5915004,Surrey,59,Surrey
49.04836,-122.32733,,1c240b38bb6cc6bef804,6978938,2548,ADELAIDE ST,,,,,,,2548 ADELAIDE ST,ABBOTSFORD,ADELAIDE,ST,,5909052,Abbotsford,59,City of Abbotsford
48.4785,-123.3334,LCA015463,1c2413f79717619bdd6a,7340602,1586,JUDOBA PL,JUDOBA,PL,,,,,1586 JUDOBA PL,SAANICH,JUDOBA,PL,,5917021,Saanich,59,Saanich
49.27448,-122.89325,615700,1c241594daedddd70e64,7313634,985,GARROW DR,,,,,,,985 GARROW DR ,PORT MOODY,GARROW,DR,,5915043,Port Moody,59,Port Moody 
49.89298,-119.45741,,1c24206640e366f3733a,7493701,1230,Ridgeway Dr,Ridgeway,Dr, ,,,,1230 Ridgeway Dr,KELOWNA,RIDGEWAY,DR,,5935010,Kelowna,59,City of Kelowna
49.11052,-122.81315,,1c242480a1f605a40b99,7107760,5928,147B St,147B,St,,,SURREY,,5928 147B St,SURREY,147B,ST,,5915004,Surrey,59,Surrey
49.28646,-122.83433,13348,1c242485c158cd6740e6,7311262,376,METTA ST,,,,,,,376 METTA ST ,PORT MOODY,METTA,ST,,5915043,Port Moody,59,Port Moody 
50.64753,-120.34247,,1c2458276662fe3fd5bf,7468951,1938,TINNISWOOD CRT,TINNISWOOD,CRT,,,,,1938 TINNISWOOD CRT,KAMLOOPS,TINNISWOOD,CRT,,5933042,Kamloops,59,Kamloops
49.20538,-122.91479,,1c245f2b2f84a4e4c0c7,7277156,720,QUEENS AVE,,,,335,NEW WESTMINSTER,V3M 1L6,335 720 QUEENS AVE,NEW WESTMINSTER,QUEENS,AVE,,5915029,New Westminster,59,City of New Westminster
49.2049,-122.90808,,1c252e92d2f439b65c74,7275912,509,CARNARVON ST,,,,312,NEW WESTMINSTER,V3L 5S4,312 509 CARNARVON ST,NEW WESTMINSTER,CARNARVON,ST,,5915029,New Westminster,59,City of New Westminster
49.05519,-122.88138,,1c2559acfb7aa8650a01,7044274,12279,Agar St,Agar,St,,,SURREY,,12279 Agar St,SURREY,AGAR,ST,,5915004,Surrey,59,Surrey
49.24883,-123.17168,2655446,1c2559b30902a909bc63,7199288,4225,QUESNEL DRIVE,,,,,,,4225 QUESNEL DRIVE,VANCOUVER,QUESNEL DRIVE,,,5915022,Vancouver,59,Vancouver
49.22742,-122.91129,,1c2574a5b3656332555a,7269213,112,E TENTH AVE,,,,,NEW WESTMINSTER,V3L 4R6,112 E TENTH AVE,NEW WESTMINSTER,10,AVE,E,5915029,New Westminster,59,City of New Westminster
49.21446,-122.96067,,1c2579dcd28f164fbaa7,7262270,7610,GRIFFITHS LN,GRIFFITHS,LN,,,,,7610 GRIFFITHS LN,BURNABY,GRIFFITHS,LN,,5915025,Burnaby,59,Burnaby
50.25678,-119.24811,,1c257bf23397df257d21,7552659,2001,13 ST,,,,,,,2001 13 ST,VERNON,13,ST,,5937014,Vernon,59,Vernon
49.12513,-122.8765,,1c257c38fba539a8aabc,7115019,6719,125 St,125,St,,,SURREY,,6719 125 St,SURREY,125,ST,,5915004,Surrey,59,Surrey
49.48616,-119.59972,,1c257eb51a0758731861,6966066,1266,MOOSEJAW ST ST,MOOSEJAW ST,ST,,,PENTICTON,,1266 MOOSEJAW ST,PENTICTON,MOOSEJAW,ST,,5907041,Penticton,59,City of Penticton
48.4272,-123.3312,,1c25bdfb7f36cf7c24ba,7374135,1535,JUBILEE AVE,,,,403,,,403 1535 JUBILEE AVE,VICTORIA,JUBILEE,AVE,,5917034,Victoria,59,City of Victoria
48.78475,-123.73305,STRATA,1c25cd837659c5f4a750,7392393,5907 5909,UPLAND AVE,,,,,NORTH_COWICHAN_MUNICIPALITY,,5907 5909 UPLAND AVE,NORTH_COWICHAN_MUNICIPALITY,UPLAND,AVE,,5919008,North Cowichan,59,Municipality of North Cowichan
49.10897,-122.84575,,1c25e11747507dd1601e,7106760,5845,136 St,136,St,,,SURREY,,5845 136 St,SURREY,136,ST,,5915004,Surrey,59,Surrey
49.26121,-123.04544,7265107,1c25ef27e455a5071762,7175234,2869,E 10TH AV,,,,,,,2869 E 10TH AV,VANCOUVER,10,AV,E,5915022,Vancouver,59,Vancouver
49.88759,-119.46447,,1c25fb568143e5169632,7497191,1430,Elm St,Elm,St, ,,,,1430 Elm St,KELOWNA,ELM,ST,,5935010,Kelowna,59,City of Kelowna
49.22515,-123.12201,4112164,1c25fcb2b62c96f0eb05,7219928,6610,NEAL ST,,,,,,,6610 NEAL ST,VANCOUVER,NEAL,ST,,5915022,Vancouver,59,Vancouver
49.1726,-122.49388,,1c26231b3e7f19081711,7334974,26281,LOUGHEED HWY,,,,,,,26281 LOUGHEED HWY,MAPLE RIDGE,LOUGHEED,HWY,,5915075,Maple Ridge,59,Maple Ridge
50.65714,-120.35958,,1c262631f58c33542992,7467410,1770,SPRINGVIEW PL,SPRINGVIEW,PL,,,,,1770 SPRINGVIEW PL,KAMLOOPS,SPRINGVIEW,PL,,5933042,Kamloops,59,Kamloops
48.43237,-123.39183,,1c262dbc79e19c62750f,7384878,729,WILSON ST,,,,,,,729 WILSON ST,VICTORIA,WILSON,ST,,5917034,Victoria,59,City of Victoria
49.12891,-122.64445,,1c262fac578c1d25d596,7027488,6948,208A ST,,,,,LANGLEY,,6948 208A ST,LANGLEY,208A,ST,,5915001,Langley,59,Township of Langley
48.85782,-123.64733,6621406,1c2637450ee788304987,7386752,,ARTHUR ST,,,,,NORTH_COWICHAN_MUNICIPALITY,,ARTHUR ST,NORTH_COWICHAN_MUNICIPALITY,ARTHUR,ST,,5919008,North Cowichan,59,Municipality of North Cowichan
49.99927,-119.40172,,1c264471b825cf3ec094,7550049,67A 7841,Hwy 97 HWY N,Hwy 97,HWY,N,,,,67A 7841 Hwy 97 N,KELOWNA,97,HWY,N,5935801,Duck Lake 7,59,City of Kelowna
49.83662,-119.38287,,1c2649ba0940860636c9,7491494,11 3950,Gallaghers Blvd S,Gallaghers,Blvd,S,,,,11 3950 Gallaghers Blvd S,KELOWNA,GALLAGHERS,BLVD,S,5935010,Kelowna,59,City of Kelowna
49.14232,-122.81367,,1c264fb7d56bb3c5f447,7120612,7658,147A St,147A,St,,,SURREY,,7658 147A St,SURREY,147A,ST,,5915004,Surrey,59,Surrey
49.94422,-119.44153,,1c265083d16904fd753a,7502004,1835,Hidden Lake Pl,Hidden Lake,Pl, ,,,,1835 Hidden Lake Pl,KELOWNA,HIDDEN LAKE,PL,,5935010,Kelowna,59,City of Kelowna
49.11296,-122.87807,,1c267aa7b28d3e45d2c1,7045801,12451,60A Ave,60A,Ave,,,SURREY,,12451 60A Ave,SURREY,60A,AVE,,5915004,Surrey,59,Surrey
49.16608,-122.66506,,1c267aed99f2027d582a,7007380,20159,88 AVE,,,,,LANGLEY,,20159 88 AVE,LANGLEY,88,AVE,,5915001,Langley,59,Township of Langley
49.25397,-123.17256,11463210,1c267ea51794017fe566,7177824,2993,W 21ST AV,,,,,,,2993 W 21ST AV,VANCOUVER,21,AV,W,5915022,Vancouver,59,Vancouver
50.66877,-120.18045,,1c269362aa4b9ee65257,7480442,5347,BOGETTI PL,BOGETTI,PL,,,,,5347 BOGETTI PL,KAMLOOPS,BOGETTI,PL,,5933042,Kamloops,59,Kamloops
50.17038,-119.44251,,1c26bcad1b586c2b52cb,7563141,9845,EASTSIDE RD,,,,,,,32-9845 EASTSIDE RD,VERNON,EASTSIDE,RD,,5937014,Vernon,59,Vernon
49.16429,-122.62533,,1c26d3c30a7e764873c4,7013380,21579,88B AVE,,,,,LANGLEY,,21579 88B AVE,LANGLEY,88B,AVE,,5915001,Langley,59,Township of Langley
49.85316,-119.54568,,1c2703ad3f4462ba7d6a,7544035,2925,THACKER DR,THACKER,DR,,,,,2925 THACKER DR,WEST KELOWNA,THACKER,DR,,5935029,West Kelowna,59,City of West Kelowna
50.69417,-117.76082,bgb00146,1c2709900b6d58f99f8d,7565530,1840,Hwy 31,,,,,,,1840 Hwy 31,COLUMBIA-SHUSWAP,31,HWY,,5939023,Columbia-Shuswap B,59,Columbia-Shuswap
48.44754,-123.38414,,1c270a8178f4ed7b4db2,7381082,3139,IRMA ST,,,,,,,3139 IRMA ST,VICTORIA,IRMA,ST,,5917034,Victoria,59,City of Victoria
49.20415,-122.79481,,1c271965eb2b2c962240,7075203,15420,111 Ave,111,Ave,,,SURREY,,15420 111 Ave,SURREY,111,AVE,,5915004,Surrey,59,Surrey
49.26589,-123.16614,15123952,1c2731e66a20ff15e730,7161587,2242,STEPHENS ST,,,,,,,2242 STEPHENS ST,VANCOUVER,STEPHENS,ST,,5915022,Vancouver,59,Vancouver
49.22873,-122.8935,,1c273728b77e68c85033,7273682,315,KNOX ST,,,,316,NEW WESTMINSTER,V3L OB5,316 315 KNOX ST,NEW WESTMINSTER,KNOX,ST,,5915029,New Westminster,59,City of New Westminster
49.41628,-123.6076,22465,1c273c8a5c3bfc3487f4,7451036,926,JOE RD,JOE,RD, ,,SUNSHINE COAST, ,926 JOE RD,SUNSHINE COAST,JOE,RD,,5929024,Sunshine Coast D,59,Sunshine Coast Regional District
49.05819,-122.2765,,1c273f52390e9904e95d,6985063,3097,LUKIV TERRACE,,,,,,,3097 LUKIV TERRACE,ABBOTSFORD,LUKIV,TERR,,5909052,Abbotsford,59,City of Abbotsford
50.6666,-120.33946,,1c274a10c9331911a3af,7464637,137,MCGILL RD,MCGILL,RD,,48,,,48 137 MCGILL RD,KAMLOOPS,MCGILL,RD,,5933042,Kamloops,59,Kamloops
51.44903,-116.97998,abb00473,1c275733d64f16c7507d,7564215,2237,Blaeberry Rd,,,,,,,2237 Blaeberry Rd,COLUMBIA-SHUSWAP,BLAEBERRY,RD,,5939011,Columbia-Shuswap A,59,Columbia-Shuswap
49.67154,-124.99727,,1c27688e7de3e6963676,7432358,2309,Willemar Avenue,,,,,,,2309 Willemar Avenue,COURTENAY,WILLEMAR,AVE,,5926010,Courtenay,59,City of Courtenay
49.01887,-122.77417,,1c276e982015f624fb24,7129707,920,161B St,161B,St,,,SURREY,,920 161B St,SURREY,161B,ST,,5915004,Surrey,59,Surrey
49.24936,-122.8916,,1c27708acd39e7376122,7300148,518,Whiting Way,Whiting,Way,,1305,,,518 Whiting Way 1305,COQUITLAM,WHITING,WAY,,5915034,Coquitlam,59,Coquitlam
49.26053,-123.21469,10898247,1c27755603686e90a2ab,7204943,4687,W 14TH AV,,,,,,,4687 W 14TH AV,VANCOUVER,14,AV,W,5915022,Vancouver,59,Vancouver
49.73597,-123.10122,,1c277827d081569da63c,7459140,40115,THE CRESCENT,,,,301,SQUAMISH,,"301, 40115 THE CRESCENT",SQUAMISH,CRESCENT,,,5931006,Squamish,59,Squamish
49.2633,-122.85801,,1c2794d1f34b674ec7c8,7303624,760,Gatensbury St,Gatensbury,St,,,,V3J 5G8,760 Gatensbury St,COQUITLAM,GATENSBURY,ST,,5915034,Coquitlam,59,Coquitlam
53.97635,-122.7942,,1c279e2a68737c7d4dd6,7588511,2883,Nixon Cres,Nixon,Cres,,,CPG,,2883 Nixon Cres,CPG,NIXON,CRES,,5953023,Prince George,59,City of Prince George
49.109,-122.83783,,1c27d308786d3e5bed4d,7106660,5832,139 St,139,St,,,SURREY,,5832 139 St,SURREY,139,ST,,5915004,Surrey,59,Surrey
48.44601,-123.33633,,1c27d4128fec5941e206,7375005,1644,HILLSIDE AVE,,,,99,,,99 1644 HILLSIDE AVE,VICTORIA,HILLSIDE,AVE,,5917034,Victoria,59,City of Victoria
49.17513,-122.79334,,1c27e9b0b20aced4a8c6,7075821,15467,95 Ave,95,Ave,,,SURREY,,15467 95 Ave,SURREY,95,AVE,,5915004,Surrey,59,Surrey
49.24838,-123.14792,5103908,1c2808ff045787c52128,7199169,4211,PINE CRESCENT,,,,,,,4211 PINE CRESCENT,VANCOUVER,PINE CRESCENT,,,5915022,Vancouver,59,Vancouver
49.19575,-122.5573,,1c283e1098cd8d87759b,7314966,10663,240 ST,,,,,,,10663 240 ST,MAPLE RIDGE,240,ST,,5915075,Maple Ridge,59,Maple Ridge
49.24172,-124.03581,,1c2867d25fa3b2e7cbd7,7423411,6218,DOVER ROAD,,,,,,V9V 1K9,6218 DOVER ROAD,NANAIMO,DOVER,RD,,5921007,Nanaimo,59,Nanaimo
49.25222,-123.18833,10681612,1c286c94b434e0014e29,7194410,3803,W 23RD AV,,,,,,,3803 W 23RD AV,VANCOUVER,23,AV,W,5915022,Vancouver,59,Vancouver
50.80667,-120.3201,,1c28859a9b0650968e03,7479981,5006,SPURRAWAY RD,SPURRAWAY,RD,,,,,5006 SPURRAWAY RD,KAMLOOPS,SPURRAWAY,RD,,5933042,Kamloops,59,Kamloops
48.4774,-123.3955,LCA014142,1c2891fb3ba0bee9cab8,7363302,550,JUDAH ST,JUDAH,ST,,,,,550 JUDAH ST,SAANICH,JUDAH,ST,,5917021,Saanich,59,Saanich
49.0548,-122.27136,,1c28a45ecae0218a0582,6982617,2906,IMMEL ST,,,,,,,2906 IMMEL ST,ABBOTSFORD,IMMEL,ST,,5909052,Abbotsford,59,City of Abbotsford
49.22874,-122.91075,,1c28b08a57280119823a,7267096,8568,11TH AV,ELEVENTH,AV,,,,,8568 11TH AV,BURNABY,11,AV,,5915025,Burnaby,59,Burnaby
49.47217,-123.78965,18915,1c28d01cdf46cf225540,7443556,6279,NORWEST BAY RD,NORWEST BAY,RD, ,,SECHELT, ,6279 NORWEST BAY RD,SECHELT,NORWEST BAY,RD,,5929011,Sechelt,59,Sunshine Coast Regional District
49.2581,-122.8924,,1c290c93fd53ac1fc116,7302333,675,North Rd,North,Rd,,226,,V3J 1P6,675 North Rd 226,COQUITLAM,NORTH,RD,,5915034,Coquitlam,59,Coquitlam
49.27057,-123.20788,18014011,1c2912c4616210929331,7201972,4465,W 3RD AV,,,,,,,4465 W 3RD AV,VANCOUVER,3,AV,W,5915022,Vancouver,59,Vancouver
49.76314,-123.14939,,1c2914650de88d2f126c,7460296,41636,COTTONWOOD RD,,,,,SQUAMISH,,41636 COTTONWOOD RD,SQUAMISH,COTTONWOOD,RD,,5931006,Squamish,59,Squamish
49.29468,-122.78328,,1c2919356a3866fa4f00,7295165,3105,Dayanee Springs Blvd,Dayanee Springs,Blvd,,194,,V3E 0C2,3105 Dayanee Springs Blvd 194,COQUITLAM,DAYANEE SPRINGS,BLVD,,5915034,Coquitlam,59,Coquitlam
49.48634,-123.85248,27245,1c2936962cc1eefa34fb,7447999,7389,TAPP RD,TAPP,RD, ,,SUNSHINE COAST, ,7389 TAPP RD,SUNSHINE COAST,TAPP,RD,,5929022,Sunshine Coast B,59,Sunshine Coast Regional District
49.2307,-122.60837,,1c297ae1191bd065b4a9,7321979,12588,GRAY ST,,,,,,,12588 GRAY ST,MAPLE RIDGE,GRAY,ST,,5915075,Maple Ridge,59,Maple Ridge
49.11472,-122.87315,,1c2993fbe4afa6f233f6,7110370,6158,126 St,126,St,,,SURREY,,6158 126 St,SURREY,126,ST,,5915004,Surrey,59,Surrey
48.92743,-123.72118,6180141,1c299e3d57182ec4380b,7389953,2945,ARBUTUS ST,,,,,NORTH_COWICHAN_MUNICIPALITY,,2945 ARBUTUS ST,NORTH_COWICHAN_MUNICIPALITY,ARBUTUS,ST,,5919008,North Cowichan,59,Municipality of North Cowichan
48.43393,-123.34643,,1c29a2d2ec7a6551c1df,7371559,1268,WALNUT ST,,,,,,,1268 WALNUT ST,VICTORIA,WALNUT,ST,,5917034,Victoria,59,City of Victoria
53.94796,-122.79953,,1c29a6bd8e3252da6335,7585732,2480,Winston Rd,Winston,Rd,,,CPG,,2480 Winston Rd,CPG,WINSTON,RD,,5953023,Prince George,59,City of Prince George
49.17854,-122.64841,,1c29b045199ed4ec0d4c,7010305,20770,97B AVE,,,,,LANGLEY,,20770 97B AVE,LANGLEY,97B,AVE,,5915001,Langley,59,Township of Langley
48.41619,-123.35721,,1c29ce2d1b8044e2df90,7369645,1049,SOUTHGATE ST,,,,308,,,308 1049 SOUTHGATE ST,VICTORIA,SOUTHGATE,ST,,5917034,Victoria,59,City of Victoria
48.42586,-123.35797,,1c29def40ac262e7e1f4,7386250,930,YATES ST,,,,705,,,705 930 YATES ST,VICTORIA,YATES,ST,,5917034,Victoria,59,City of Victoria
49.11202,-122.70442,,1c29e85447e4211ee412,7108630,6022,187 St,187,St,,,SURREY,,6022 187 St,SURREY,187,ST,,5915004,Surrey,59,Surrey
53.91689,-122.75625,,1c29ecee016512062498,7581940,1775,6th Ave,6th,Ave,,,CPG,,1775 6th Ave,CPG,6,AVE,,5953023,Prince George,59,City of Prince George
49.26708,-123.21266,11555718,1c29ed5eb8d8935a0ef6,7204134,4618,W 6TH AV,,,,,,,4618 W 6TH AV,VANCOUVER,6,AV,W,5915022,Vancouver,59,Vancouver
49.14537,-122.78978,,1c2a09ecaed596e0b3b8,7077117,15610,78A Ave,78A,Ave,,,SURREY,,15610 78A Ave,SURREY,78A,AVE,,5915004,Surrey,59,Surrey
50.25577,-119.28525,,1c2a3ec10c3a66516013,7556830,3802,21 AVE,,,,,,,3802 21 AVE,VERNON,21,AVE,,5937014,Vernon,59,Vernon
49.27962,-122.83711,10607,1c2a4a9d291f3e32a93c,7307025,100,KLAHANIE DR,,,,41,,,100 KLAHANIE DR 41,PORT MOODY,KLAHANIE,DR,,5915043,Port Moody,59,Port Moody 
